,_id,,location,date,type,subregion,town,county,site,fatalities,losses,source,add,uncertainty,created_at,updated_at,__v,triggering_description,triggering
7073,5f5652bd6f9d0415f2ff64b8,7038,"[-75.56581530000001, 6.2476376]",1999-10-20 00:00:00,Landslide,Valle de Aburrá,Medellín,,Cl 57 Nº129-111,0,0,Simpad,(di6author : jdc)(di6date : 2003/04/22),High,,,,Error humano - Talud mal manejado + alta pendiente + lluvias,Anthropic
7074,5f5652bd6f9d0415f2ff6505,7092,"[-75.55958869999999, 6.336728799999999]",2000-07-06 00:00:00,Flood,Valle de Aburrá,Bello,,Cra. 51 Nº 77 - 52,0,0,Bomberos Medellín,(di6author : rs)(di6date : 4/02/03),High,,,,Otra causa - Quebrada La Loca desbordada,Rainfall
7075,5f5652bd6f9d0415f2ff6515,7107,"[-75.56697, 6.2781026]",2000-04-19 00:00:00,Landslide,Valle de Aburrá,Medellín,Moravia,Cra. 57 Nº 88 - 04,0,0,Bomberos Medellín,(di6author : rs)(di6date : 5/02/03),Mid,,,,Desconocida,Unknown
7076,5f5652bd6f9d0415f2ff653d,7139,"[-75.3318156, 6.437951699999999]",2000-10-02 00:00:00,Landslide,Valle de Aburrá,Barbosa,,Vereda el Saladito,0,0,Carpeta del Cle del 2000,Destrucción de un muro de la vivienda afectada(di6author : rsb)(di6date : 11/05/01),High,,,,Desconocida,Unknown
7077,5f5652bd6f9d0415f2ff6549,7150,"[-75.635271, 6.0914795]",2000-05-31 00:00:00,Landslide,Valle de Aburrá,Caldas,,Vereda la Aguacatala,0,0,Clopad Caldas,(di6author : jdc)(di6date : 2003/06/20),High,,,,Error humano - Mal manejo de aguas + poca cobertura vegetal,Anthropic
7078,5f5652bd6f9d0415f2ff6551,7158,"[-75.44556620000002, 6.3774241]",2000-05-19 00:00:00,Landslide,Valle de Aburrá,Girardota,,Vereda Loma de Los Techos Altos,0,0,Clopad Girardota,(di6author : jdc)(di6date : 2003/06/20),High,,,,Error humano - Talud mal manejado,Anthropic
7079,5f5652bd6f9d0415f2ff6553,7160,"[-75.44556620000002, 6.3774241]",2000-05-02 00:00:00,Flood,Valle de Aburrá,Girardota,,No Especificado,0,0,Clopad Girardota,(di6author : jdc)(di6date : 2003/06/20),High,,,,Otra causa - Insuficiencia en red de dreanje,Anthropic
7080,5f5652bd6f9d0415f2ff6556,7163,"[-75.44556620000002, 6.3774241]",2000-06-20 00:00:00,Landslide,Valle de Aburrá,Girardota,,Parte alta de la Vereda,0,0,Clopad Girardota,(di6author : jdc)(di6date : 2003/06/20),High,,,,Desconocida - No reportada,Unknown
7081,5f5652bd6f9d0415f2ff6557,7164,"[-75.44556620000002, 6.3774241]",2000-06-27 00:00:00,Landslide,Valle de Aburrá,Girardota,,Vereda San Esteban,0,0,Clopad Girardota,(di6author : jdc)(di6date : 2003/06/20),High,,,,Desconocida - No reportada,Unknown
7082,5f5652bd6f9d0415f2ff6561,7174,"[-75.44556620000002, 6.3774241]",2000-09-14 00:00:00,Rockfall,Valle de Aburrá,Girardota,,Vereda Mercedes Abrego,0,0,Clopad Girardota,(di6author : jdc)(di6date : 2003/06/20),High,,,,Otra causa - Falta de vegetación,Anthropic
7083,5f5652bd6f9d0415f2ff6568,7181,"[-75.44556620000002, 6.3774241]",2000-07-14 00:00:00,Landslide,Valle de Aburrá,Girardota,,,0,0,Clopad Girardota,(di6author : jdc)(di6date : 2003/06/20),High,,,,Otra causa - Por socavación por el agua de escorrentía,Erosion
7084,5f5652bd6f9d0415f2ff657e,7201,"[-75.44556620000002, 6.3774241]",2000-05-26 00:00:00,Landslide,Valle de Aburrá,Girardota,,V. la Palma parte alta,0,0,Oopp-Prevención de Desastres*,* = en una carpeta llamada desastres en secretaría de obras publicas 2000(DI6Author : RSB)(DI6Date : 11/05/01),High,,,,Desconocida,Unknown
7085,5f5652bd6f9d0415f2ff6581,7204,"[-75.44556620000002, 6.3774241]",2000-06-26 00:00:00,Landslide,Valle de Aburrá,Girardota,,Vereda San Diego parte alta,0,0,Oopp-Prevención de Desastres*,El desprendimiento de una roca tumbó el muro de 2 alcobas y el baño de la vivienda afectada * = en una carpeta llamada desastres en secretaría de obras publicas 2000(DI6Author : RSB)(DI6Date : 11/05/01),High,,,,Desconocida,Unknown
7086,5f5652bd6f9d0415f2ff6582,7205,"[-75.44556620000002, 6.3774241]",2000-06-27 00:00:00,Landslide,Valle de Aburrá,Girardota,,Vereda Loma de Los Ochoa,0,0,Oopp-Prevención de Desastres*,La vivienda quedo en grave estado y 2 rocas amenazan con caer sobre ella la fecha expresada en esta ficha corresponde a la de la visita tecnica; no a la del evento * = en una carpeta llamada desastres en secretaría de obras publicas 2000(DI6Author : RSB)(DI6Date : 11/05/01),High,,,,Desconocida,Unknown
7087,5f5652bd6f9d0415f2ff6589,7212,"[-75.6384042, 6.0968445]",2000-10-01 00:00:00,Landslide,Valle de Aburrá,Caldas,La Inmaculada,Cl 120S X K 48,0,0,Periodico El Colombiano,El colombiano / 2000-10-2 / pagina 2d deslizamiento obstaculizo río medellín(DI6Author : JDC)(DI6Date : 2003/07/11),Mid,,,,Lluvias,Rainfall
7088,5f5652bd6f9d0415f2ff659a,7229,"[-75.55168789999999, 6.2989878]",2000-09-04 00:00:00,Landslide,Valle de Aburrá,Medellín,Andalucía,Cra 49B no 107-218/137,0,0,Simpad,(di6author : jdc)(di6date : 2003/03/12),Mid,,,,Error humano - Mal manejo de auas lluvia,Anthropic
7089,5f5652bd6f9d0415f2ff659d,7232,"[-75.56581530000001, 6.2476376]",2000-03-26 00:00:00,Landslide,Valle de Aburrá,Medellín,,Barrio el Paraíso; Cra 90 Nº58Cc-22,0,0,Simpad,(di6author : jdc)(di6date : 2003/03/13),High,,,,Lluvias - Lluvias y talud muy vertical,Rainfall
7090,5f5652bd6f9d0415f2ff65ae,7246,"[-75.532765, 6.233899699999999]",2000-10-05 00:00:00,Landslide,Valle de Aburrá,Medellín,Villa Liliam,Cl 55 Nº7-93 (111),0,0,Simpad,(di6author : jdc)(di6date : 2003/04/03),Mid,,,,Error humano - Talud muy vertical,Anthropic
7091,5f5652bd6f9d0415f2ff65b0,7248,"[-75.5400433, 6.234102399999999]",2000-06-24 00:00:00,Landslide,Valle de Aburrá,Medellín,Villa Tina,Cr 14B Nº56-03,0,0,Simpad,(di6author : jdc)(di6date : 2003/04/03),Mid,,,,Otra causa - Rotura de tubería,Anthropic
7092,5f5652bd6f9d0415f2ff65b2,7250,"[-75.532765, 6.233899699999999]",2000-07-21 00:00:00,Landslide,Valle de Aburrá,Medellín,Villa Liliam,Cr 8A Nº57A-41 (190),0,0,Simpad,(di6author : jdc)(di6date : 2003/04/03),Mid,,,,Lluvias,Rainfall
7093,5f5652bd6f9d0415f2ff6430,6916,"[-75.56748, 6.28306]",1999-05-13 00:00:00,Torrential,Valle de Aburrá,Medellín,Aranjuez,Carrera 46 X Calle 88. quebrada Bermejala,0,0,Simpad,- la creciente de la quebrada daño muros. hubo derrumbe en la parte frontal de la vivienda y parte de la losa se rompió y se precipitó a la quebrada. - la vivienda debe ser evacuada temporalmente - el nivel de riesgo es alto. - la ficha técnica ti onsecutivo el no.735(di6author : am)(di6date : 18/03/03),Mid,,,,Desconocida,Unknown
7094,5f5652bd6f9d0415f2ff643b,6925,"[-75.56581530000001, 6.2476376]",1999-06-18 00:00:00,Landslide,Valle de Aburrá,Medellín,,Vereda Manzanillo; sector el Jardín,0,0,Simpad,Proceso activo de desestabilización del talud(DI6Author : JDC)(DI6Date : 2003/04/21),High,,,,Error humano - Mal manejo del talud; cultivos,Anthropic
7095,5f5652bd6f9d0415f2ff644e,6943,"[-75.62517319999999, 6.2487306]",1999-04-24 00:00:00,Landslide,Valle de Aburrá,Medellín,Las Independencias,Calle 36C No.113-79. Parta alta,0,0,Simpad,(*) a la altura de la calle 34d (sendero); aguas de escorrentía que circulan por el sendero-canal. - el deslizamiento de material heterogéneo (lleno; basuras y orgánico) comprometió las fundaciones de dos ranchos en madera que se encuentran en la pa l. - se deben evacuar definitivamente dos viviendas. - el nivel de riesgo es alto. - la ficha técnica tiene como consecutivo el no.637(di6author : am)(di6date : 21/03/03),Mid,,,,Error humano - Descole de alcantarillado de aguas servidas sobre el talud,Anthropic
7096,5f5652bd6f9d0415f2ff646c,6970,"[-75.6077147, 6.274074]",1999-11-26 00:00:00,Landslide,Valle de Aburrá,Medellín,Olaya Herrera,Terminal de Colectivos Blanquizal,0,0,Simpad,- se debe evacuar definitivamente dos viviendas y 14 personas. - el nivel de riesgo es alto. - la ficha técnica tiene como consecutivo el no.1926(di6author : am)(di6date : 25/03/03),Mid,,,,Error humano - Banqueos antitécnicos y mal uso de aguas lluvias y servidas,Anthropic
7097,5f5652bd6f9d0415f2ff6497,7007,"[-75.5873438, 6.301926600000001]",1999-05-14 00:00:00,Landslide,Valle de Aburrá,Medellín,Picachito,Calle 98C No.87-40,0,0,Simpad,- se presenta desplome de muro posterior de la vivienda. amenaza desplome de camino y otras viviendas. - se debe evacuar definitivamente cuatro familias. - el nivel de riesgo es alto. - la ficha técnica tiene como consecutivo el no.814(di6author : am)(di6date : 02/04/03),Mid,,,,Error humano - Antrópicas - Banqueos antitécnicos,Anthropic
2509,5f5652af6f9d0415f2ff4fed,2562,"[-75.56581530000001, 6.2476376]",1972-08-17 00:00:00,Flood,Valle de Aburrá,Medellín,,,0,0,El Colombiano,Se desconoce la causa,High,,,,Otra causa,Unknown
2445,5f5652af6f9d0415f2ff4fea,2559,"[-75.56581530000001, 6.2476376]",1972-04-15 00:00:00,Flood,Valle de Aburrá,Medellín,,,0,0,El Colombiano,Se desconoce la causa,High,,,,Otra causa,Unknown
7100,5f5652bd6f9d0415f2ff64b1,7031,"[-75.56581530000001, 6.2476376]",1999-06-10 00:00:00,Landslide,Valle de Aburrá,Medellín,,Cr 124 Nº56-47,0,0,Simpad,(di6author : jdc)(di6date : 2003/04/22),High,,,,Lluvias - Lluvias + mal manejo del terreno,Rainfall
7101,5f5652bd6f9d0415f2ff64b3,7033,"[-75.56581530000001, 6.2476376]",1999-03-26 00:00:00,Landslide,Valle de Aburrá,Medellín,,Cr 126 Nº60-92,0,0,Simpad,(di6author : jdc)(di6date : 2003/04/22),High,,,,Error humano - Construcción deficiente + lluvias,Anthropic
7102,5f5652bd6f9d0415f2ff64d7,7055,"[-75.5989846, 6.157697]",2000-11-06 00:00:00,Flood,Valle de Aburrá,Envigado,Loma del Barro,Cl 40 Sur X Cr 24F Sur,0,0,Bomberos Envigado,(di6author : jdc)(di6date : 2003/06/27),Mid,,,,Lluvias,Rainfall
7103,5f5652bd6f9d0415f2ff64ea,7073,"[-75.6280827, 6.1765458]",2000-10-02 00:00:00,Flood,Valle de Aburrá,Itaguí,Villa Lía,Cr 52 - Cr 57 - Cr 46,0,0,Bomberos Itagüí,(di6author : jdc)(di6date : 2003/06/27),Mid,,,,Otra causa - Por desbordamiento de quebrada taponada,Rainfall
7104,5f5652bd6f9d0415f2ff64ee,7076,"[-75.6190324, 6.1681832]",2000-09-23 00:00:00,Flood,Valle de Aburrá,Itaguí,,Centro de la Moda; Cr 52D,0,0,Bomberos Itagüí,(di6author : jdc)(di6date : 2003/06/27),High,,,,Lluvias,Rainfall
7105,5f5652bd6f9d0415f2ff6504,7091,"[-75.60698719999999, 6.2579101]",2000-07-23 00:00:00,Landslide,Valle de Aburrá,Medellín,Santa Lucia,Calle 51B Nº 1 - 44,0,0,Bomberos Medellín,(di6author : rs)(di6date : 4/02/03),Mid,,,,Desconocida,Unknown
7106,5f5652bd6f9d0415f2ff6517,7109,"[-75.5414989, 6.2999933]",2000-04-18 00:00:00,Landslide,Valle de Aburrá,Medellín,Santo Domingo Savio Nº2,Cra. 31 Nº 107A - 48,0,0,Bomberos Medellín,(di6author : rs)(di6date : 5/02/03),Mid,,,,Desconocida,Unknown
7107,5f5652bd6f9d0415f2ff6518,7110,"[-75.5545989, 6.2784021]",2000-04-17 00:00:00,Landslide,Valle de Aburrá,Medellín,Las Esmeraldas,Cra. 48 Nº 85 - 120,0,0,Bomberos Medellín,(di6author : rs)(di6date : 5/02/03),Mid,,,,Desconocida,Unknown
7108,5f5652bd6f9d0415f2ff6532,7128,"[-75.61680790000001, 6.1623749]",2000-05-16 00:00:00,Flood,Valle de Aburrá,Sabaneta,San José,Barrio San Nosé,0,0,Bomberos Sabaneta,(di6author : jdc)(di6date : 2003/06/27),Mid,,,,Otra causa - Avenida torrencial,Rainfall
7109,5f5652bd6f9d0415f2ff6547,7148,"[-75.635271, 6.0914795]",2000-07-27 00:00:00,Landslide,Valle de Aburrá,Caldas,,Vereda Salinas,0,0,Clopad Caldas,(di6author : jdc)(di6date : 2003/06/20),High,,,,Lluvias,Rainfall
7110,5f5652bd6f9d0415f2ff654b,7152,"[-75.635271, 6.0914795]",2000-09-03 00:00:00,Landslide,Valle de Aburrá,Caldas,,Sector Los Ruices,3,0,Clopad Caldas,(di6author : jdc)(di6date : 2003/06/20),High,,,,Desconocida - No reportada,Unknown
7111,5f5652bd6f9d0415f2ff6563,7176,"[-75.44556620000002, 6.3774241]",2000-06-29 00:00:00,Landslide,Valle de Aburrá,Girardota,,Sector Rincon,0,0,Clopad Girardota,(di6author : jdc)(di6date : 2003/06/20),High,,,,Desconocida - No reportada,Unknown
7112,5f5652bd6f9d0415f2ff656d,7184,"[-75.57340049999999, 6.345442299999999]",2000-09-07 00:00:00,Flood,Valle de Aburrá,Bello,La Primavera,Barrio quebrada la Chiquita (La Garcia),0,0,Dipad Bello,(di6author : jdc)(di6date : 2003/06/20),Mid,,,,Desconocida - No reportada,Unknown
7113,5f5652bd6f9d0415f2ff65a1,7236,"[-75.5545989, 6.300361499999999]",2000-05-14 00:00:00,Landslide,Valle de Aburrá,Medellín,La Francia,Cra 49A Nº107-160 (166),0,0,Simpad,(di6author : jdc)(di6date : 2003/03/12),Mid,,,,Otra causa - Socavación del talud por quebrada y alta pendiente de este,Erosion
7114,5f5652bd6f9d0415f2ff65a5,7239,"[-75.5520518, 6.306426999999999]",2000-09-28 00:00:00,Landslide,Valle de Aburrá,Medellín,El Playón de Los Comuneros,Cll 125 Nº48-20,0,0,Simpad,(di6author : jdc)(di6date : 2003/03/12),Mid,,,,Desconocida - Desplazamiento del talud,Unknown
7115,5f5652bd6f9d0415f2ff65a7,7241,"[-75.56581530000001, 6.2476376]",2000-05-16 00:00:00,Landslide,Valle de Aburrá,Medellín,,Barrio Vallejuelos; Cra 103C Nº60C-2 y Aleañas,0,0,Simpad,(di6author : jdc)(di6date : 2003/03/13),High,,,,Desconocida - No reportada,Unknown
7116,5f5652bd6f9d0415f2ff65ab,7244,"[-75.56581530000001, 6.2476376]",2000-06-06 00:00:00,Landslide,Valle de Aburrá,Medellín,,Cl 15 Nº7-31,0,0,Simpad,(di6author : jdc)(di6date : 2003/04/03),High,,,,Lluvias - Lluvias + mal manejo de aguas,Rainfall
7117,5f5652bd6f9d0415f2ff65be,7261,"[-75.5458657, 6.2432986]",2000-09-02 00:00:00,Landslide,Valle de Aburrá,Medellín,El Pinal,Cl 53 Nº25B-34,0,0,Simpad,(di6author : jdc)(di6date : 2003/04/01),Mid,,,,Otra causa - Rotura de tubería de acueducto de alcantarillado,Anthropic
7118,5f5652bd6f9d0415f2ff65c7,7270,"[-75.56581530000001, 6.2476376]",2000-06-01 00:00:00,Landslide,Valle de Aburrá,Medellín,,La Mano de Dios; Cr 23 Nº56Bb-103,0,0,Simpad,(di6author : jdc)(di6date : 2003/04/01),High,,,,Desconocida - No reportada,Unknown
7119,5f5652bd6f9d0415f2ff6489,6997,"[-75.5356764, 6.233980799999999]",1999-11-05 00:00:00,Landslide,Valle de Aburrá,Medellín,Las Estancias,Carrera 5 No.52-68,0,0,Simpad,(*) fundación muy superficial. - el deslizamiento arrastró consigo el extremo suroriental del inmueble y la obstrucción parcial del sendero. - se debe evacuar temporalmente la vivienda. - el nivel de riesgo es alto. - la ficha técnica tiene comoc el no.1774(di6author : am)(di6date : 31/03/03),Mid,,,,Lluvias - Lluvias sumado a talud de lleno con alta pendiente y de,Rainfall
2536,5f5652af6f9d0415f2ff4fcf,2536,"[-75.56581530000001, 6.2476376]",1971-11-17 00:00:00,Flood,Valle de Aburrá,Medellín,,,0,0,Bdod-20378,,High,,,,Otra causa - Otra causa,Unknown
2584,5f5652af6f9d0415f2ff4fd2,2539,"[-75.56581530000001, 6.2476376]",1971-05-24 00:00:00,Flood,Valle de Aburrá,Medellín,,,0,0,El Colombiano,Se desconoce la causa,High,,,,Otra causa,Unknown
7122,5f5652bd6f9d0415f2ff64c3,7048,"[-75.56581530000001, 6.2476376]",1999-07-28 00:00:00,Landslide,Valle de Aburrá,Medellín,,Cl 10 Nº5D-83,0,0,Simpad,(di6author : jdc)(di6date : 2003/04/24),High,,,,Error humano - Banqueo antitécnico + época lluviosa,Anthropic
7123,5f5652bd6f9d0415f2ff64ec,7074,"[-75.6190324, 6.1681832]",2000-10-02 00:00:00,Landslide,Valle de Aburrá,Itaguí,,Barrio Olivares; Cl 40 Nº250,0,0,Bomberos Itagüí,(di6author : jdc)(di6date : 2003/06/27),High,,,,Desconocida - No reportada,Unknown
2652,5f5652af6f9d0415f2ff4fda,2547,"[-75.56581530000001, 6.2476376]",1971-05-22 00:00:00,Flood,Valle de Aburrá,Medellín,,,0,0,El Colombiano,Se desconoce la causa,High,,,,Otra causa,Unknown
7125,5f5652bd6f9d0415f2ff64fe,7086,"[-75.6117158, 6.2596558]",2000-09-18 00:00:00,Landslide,Valle de Aburrá,Medellín,La Pradera,Cra. 99 Nº 49A - 53,0,0,Bomberos Medellín,(di6author : rs)(di6date : 4/02/03),Mid,,,,Error humano - Por aguas perdidas,Anthropic
7126,5f5652bd6f9d0415f2ff6534,7130,"[-75.6036231, 6.1542784]",2000-11-29 00:00:00,Flood,Valle de Aburrá,Sabaneta,María Auxiliadora,Barrio María Auxiliadora,0,0,Bomberos Sabaneta,(di6author : jdc)(di6date : 2003/06/27),Mid,,,,Desconocida - No reportada,Unknown
7127,5f5652bd6f9d0415f2ff6540,7142,"[-75.635271, 6.0914795]",2000-09-08 00:00:00,Landslide,Valle de Aburrá,Caldas,,Cr 50 X Cl 108 Sur,0,0,Clopad Caldas,(di6author : jdc)(di6date : 2003/06/20),High,,,,Desconocida - No reportada,Unknown
7128,5f5652bd6f9d0415f2ff6565,7178,"[-75.44556620000002, 6.3774241]",2000-06-02 00:00:00,Landslide,Valle de Aburrá,Girardota,,Vereda Meseta,0,0,Clopad Girardota,(di6author : jdc)(di6date : 2003/06/20),High,,,,Error humano - Banqueo,Anthropic
7129,5f5652bd6f9d0415f2ff6577,7194,"[-75.44556620000002, 6.3774241]",2000-05-29 00:00:00,Landslide,Valle de Aburrá,Girardota,,Vereda San Diego el Rincón,0,0,Oopp-Prevención de Desastres,La vivienda fue parcialmente destruida la fecha expresada en esta ficha corresponde a la de la visita tecnica; no a la del evento * = en una carpeta llamada desastres en secretaría de obras publicas 2000(DI6Author : RSB)(DI6Date : 11/05/01),High,,,,Por tala,Anthropic
7130,5f5652bd6f9d0415f2ff659b,7230,"[-75.55168789999999, 6.2989878]",2000-09-29 00:00:00,Landslide,Valle de Aburrá,Medellín,Andalucía,Cll 106 Nº49B-36 (123),0,0,Simpad,(di6author : jdc)(di6date : 2003/03/13),Mid,,,,Error humano - Mal manejo de aguas lluvias,Anthropic
2585,5f5652af6f9d0415f2ff4fd5,2542,"[-75.56581530000001, 6.2476376]",1971-05-09 00:00:00,Flood,Valle de Aburrá,Medellín,,,0,0,El Colombiano,Se desconoce la causa también en bello,High,,,,Otra causa,Unknown
7132,5f5652bd6f9d0415f2ff65da,7284,"[-75.5749743, 6.3073944]",2000-09-11 00:00:00,Landslide,Valle de Aburrá,Medellín,Santander,Cll 28C Nº111-87,0,0,Simpad,(di6author : jdc)(di6date : 2003/02/27),Mid,,,,Lluvias - Lluvias que se filtran el la escorrentia,Rainfall
7133,5f5652bd6f9d0415f2ff6448,6938,"[-75.62517319999999, 6.2487306]",1999-10-15 00:00:00,Landslide,Valle de Aburrá,Medellín,Las Independencias,Carrera 111C No.34Dd-36 (Int. 150),0,4,Simpad,(*) dispuesto sin criterios técnicos. - el movimiento de masa destruyó parte del muro trasero. - el nivel de riesgo es medio. - la ficha técnica tiene como consecutivo el no.1853(di6author : am)(di6date : 20/03/03),Mid,,,,Lluvias - Saturación por aguas lluvias sumado a material antrópico,Rainfall
7134,5f5652bd6f9d0415f2ff645a,6953,"[-75.62735540000001, 6.244272]",1999-04-14 00:00:00,Landslide,Valle de Aburrá,Medellín,El Corazón,Calle 34Aa No.125-169,0,0,Simpad,(*) alcantarillado que se encuentra desempatada. - el deslizamiento ocasionó el desprendimiento del lavadero. - el nivel de riesgo es medio. - la ficha técnica tiene como consecutivo el no.577(di6author : am)(di6date : 21/03/03),Mid,,,,Otra causa - Al parecer la infiltración proveniente de la tubería de,Rainfall
7135,5f5652bd6f9d0415f2ff6469,6967,"[-75.60662339999999, 6.260159799999999]",1999-06-01 00:00:00,Landslide,Valle de Aburrá,Medellín,Santa Rosa de Lima,Calle 49E No.95-38,0,0,Simpad,- se presenta deslizamientos puntuales y erosión del terreno; al igual que el agrietamiento de la tapia de la casa. - el nivel de riesgo es medio. - la ficha técnica tiene como consecutivo el no.854(di6author : am)(di6date : 26/03/03),Mid,,,,Error humano - Banqueo vertical con fines constructivos,Anthropic
7136,5f5652bd6f9d0415f2ff6470,6973,"[-75.5604208, 6.2359598]",1999-01-07 00:00:00,Landslide,Valle de Aburrá,Medellín,El Salvador,Calle 39 No.38-89,0,0,Simpad,(*) parte alta. - se generó inundación en la vivienda luego del intenso aguacero. - el nivel de riesgo es medio. - la ficha técnica tiene como consecutivo el no.27(di6author : am)(di6date : 28/03/03),Mid,,,,Error humano - Corte vertical; no hay manejo de aguas servidas desde la,Anthropic
7137,5f5652bd6f9d0415f2ff6492,7004,"[-75.56581530000001, 6.2476376]",1999-10-08 00:00:00,Landslide,Valle de Aburrá,Medellín,,Calle 52 No.26-74. la Toma. quebrada Santa Elena,0,0,Simpad,- el nivel de riesgo es medio. - la ficha técnica tiene como consecutivo el no.1534(di6author : am)(di6date : 02/04/03),High,,,,Lluvias - Talud sin ninguna protección a la acción de la lluvia,Rainfall
7138,5f5652bd6f9d0415f2ff64bc,7041,"[-75.56581530000001, 6.2476376]",1999-10-27 00:00:00,Landslide,Valle de Aburrá,Medellín,,Cl 51C Nº129B-30,0,0,Simpad,(di6author : jdc)(di6date : 2003/04/22),High,,,,Lluvias - Fuerte invierno,Rainfall
7139,5f5652bd6f9d0415f2ff64bf,7044,"[-75.56581530000001, 6.2476376]",1999-11-11 00:00:00,Landslide,Valle de Aburrá,Medellín,,Cll 64 Nº 129-88,0,0,Simpad,(di6author : jdc)(di6date : 2003/04/22),High,,,,Lluvias - Lluvias + talud muy vertical + no cobertura vegetal,Rainfall
